dagC19.txt 1234x1.txt 0.05 20 0.7688172043010753 True 0.5 10000000189.0 {0: [1, 3, 4, 5, 2], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0], 2: [18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 6], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 20]} 
dagC19.txt 1234x1.txt 0.07 20 0.7795698924731183 True 0.7 10000000190.0 {0: [0, 1, 2, 33, 5, 32], 1: [6, 7, 8, 9, 10, 12, 14, 15, 16, 3, 17, 11], 2: [18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 34, 13, 25], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 35, 4]} 
dagC19.txt 1234x1.txt 0.1 20 0.6989247311827957 True 0.7 196.0 {0: [0, 1, 2, 3], 1: [6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 5], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 4], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 9]} 
dagC19.txt 1234x1.txt 0.05 50 0.6774193548387096 True 0.7 196.5 {0: [1, 3, 4, 5, 34], 1: [6, 7, 9, 10, 11, 13, 14, 15, 16, 8, 2], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 35, 0, 17], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12, 30]} 
dagC19.txt 1234x1.txt 0.07 50 0.6989247311827957 True 0.7 194.0 {0: [0, 1, 3, 4, 32, 22], 1: [6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 24], 2: [18, 19, 20, 21, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 2, 5], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 15, 12]} 
dagC19.txt 1234x1.txt 0.1 50 0.6827956989247311 True 0.7 189.0 {0: [2, 3, 4, 5, 27], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 1], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 0], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12]} 
dagC19.txt 1234x1.txt 0.05 100 0.7580645161290323 True 0.7 10000000189.0 {0: [0, 1, 2, 3, 4, 35], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20], 2: [18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 5], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 33]} 
dagC19.txt 1234x1.txt 0.07 100 0.6935483870967742 True 0.7 191.25 {0: [3, 4, 5, 12, 26, 33], 1: [6, 7, 8, 11, 13, 14, 15, 16, 17, 1, 2, 10], 2: [18, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 9, 34, 0], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 19, 35]} 
dagC19.txt 1234x1.txt 0.1 100 0.6935483870967742 True 0.7 191.0 {0: [1, 2, 3, 4, 22], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0], 2: [18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 5], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12]} 
dagC19.txt 1234x1.txt 0.05 20 0.7580645161290323 True 0.8 190.0 {0: [0, 2, 3, 4, 5, 35], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19], 2: [18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 1], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 32]} 
dagC19.txt 1234x1.txt 0.07 20 0.7580645161290323 True 0.8 190.0 {0: [0, 1, 2, 4, 5, 15], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 3], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 34, 35, 28], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 33]} 
dagC19.txt 1234x1.txt 0.1 20 0.7365591397849462 True 0.8 191.0 {0: [0, 3, 4, 2, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 1, 35], 2: [18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 22, 15], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 32]} 
dagC19.txt 1234x1.txt 0.05 50 0.7849462365591398 True 0.8 189.0 {0: [0, 2, 4, 5, 1, 35], 1: [6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 3, 12], 2: [18, 19, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 25, 13], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 20]} 
dagC19.txt 1234x1.txt 0.07 50 0.7526881720430108 True 0.8 190.0 {0: [0, 1, 2, 4, 5, 15], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 34], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 35, 3], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 33]} 
dagC19.txt 1234x1.txt 0.1 50 0.7258064516129032 True 0.8 189.33333333333334 {0: [0, 1, 3, 4, 18], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 2], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 5], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 15]} 
dagC19.txt 1234x1.txt 0.05 100 0.7258064516129032 True 0.8 188.75 {0: [1, 3, 4, 5, 2], 1: [6, 7, 9, 10, 11, 12, 13, 14, 16, 17, 22, 8], 2: [18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 0, 15], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 28]} 
dagC19.txt 1234x1.txt 0.07 100 0.7258064516129032 True 0.8 188.75 {0: [0, 3, 4, 5, 32, 10], 1: [7, 8, 9, 11, 12, 13, 14, 16, 17, 31, 6, 1], 2: [18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 34, 35, 2, 23, 33], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 15]} 
dagC19.txt 1234x1.txt 0.1 100 0.7204301075268817 True 0.8 189.0 {0: [0, 1, 3, 4, 5, 33], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 2], 2: [18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 20], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12]} 
dagC19.txt 1234x1.txt 0.05 20 0.7473118279569892 True 0.5 10000000190.5 {0: [1, 2, 3, 4, 0], 1: [6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 5], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 8], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 33]} 
dagC19.txt 1234x1.txt 0.07 20 0.7741935483870968 True 0.5 10000000190.0 {0: [0, 1, 2, 4, 5, 28], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 3], 2: [18, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 19], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 15]} 
dagC19.txt 1234x1.txt 0.1 20 0.7634408602150538 True 0.5 10000000190.0 {0: [0, 1, 2, 4, 5, 28], 1: [6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 3], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 18], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 13]} 
dagC19.txt 1234x1.txt 0.05 50 0.7473118279569892 True 0.5 10000000190.5 {0: [2, 3, 4, 5, 0], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 1], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 6], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 33]} 
dagC19.txt 1234x1.txt 0.07 50 0.7473118279569892 True 0.5 10000000189.0 {0: [0, 2, 3, 4, 5, 6], 1: [7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18], 2: [19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 1], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12]} 
dagC19.txt 1234x1.txt 0.1 50 0.7204301075268817 True 0.5 10000000189.0 {0: [0, 1, 3, 4, 5, 33], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 2], 2: [18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 34, 35, 26], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12]} 
dagC19.txt 1234x1.txt 0.05 100 0.7419354838709677 True 0.5 10000000188.75 {0: [0, 1, 2, 3, 4, 35], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 5], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 15], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 28]} 
dagC19.txt 1234x1.txt 0.07 100 0.7526881720430108 True 0.5 10000000188.75 {0: [1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19], 2: [18, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 0], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 28]} 
dagC19.txt 1234x1.txt 0.1 100 0.7688172043010753 True 0.5 10000000189.0 {0: [0, 1, 3, 4, 5, 33], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20], 2: [18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 34, 35, 2], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 32]} 
dagC19.txt 1234x1.txt 0.05 20 0.7580645161290323 True 0.6 10000000190.5 {0: [0, 1, 2, 4, 5, 28], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 3], 2: [18, 19, 20, 21, 22, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 17], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 23]} 
dagC19.txt 1234x1.txt 0.07 20 0.8010752688172043 True 0.6 10000000189.0 {0: [0, 1, 2, 4, 5, 8], 1: [6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 31], 2: [18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 3], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 20]} 
dagC19.txt 1234x1.txt 0.1 20 0.7311827956989247 True 0.6 10000000190.0 {0: [2, 3, 5, 20, 0], 1: [6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 1, 7], 2: [18, 19, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 15, 27], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 4, 35]} 
dagC19.txt 1234x1.txt 0.05 50 0.7688172043010753 True 0.6 10000000189.333334 {0: [0, 1, 2, 3, 4, 8], 1: [7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 5], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 6], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 32]} 
dagC19.txt 1234x1.txt 0.07 50 0.7634408602150538 True 0.6 10000000190.5 {0: [1, 4, 5, 24, 2], 1: [6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0, 20], 2: [18, 19, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 3, 7], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 23]} 
dagC19.txt 1234x1.txt 0.1 50 0.7956989247311828 True 0.6 10000000189.5 {0: [0, 2, 3, 4, 5, 6], 1: [7, 9, 10, 11, 13, 14, 15, 16, 17, 26, 12], 2: [18, 19, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 1, 20], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 8, 35]} 
dagC19.txt 1234x1.txt 0.05 100 0.7419354838709677 True 0.6 10000000189.0 {0: [0, 1, 3, 4, 5, 32], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 2], 2: [18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 19], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 15]} 
dagC19.txt 1234x1.txt 0.07 100 0.7741935483870968 True 0.6 10000000189.0 {0: [0, 1, 2, 3, 4, 8], 1: [6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 30], 2: [18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 5], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 20]} 
dagC19.txt 1234x1.txt 0.1 100 0.7634408602150538 True 0.6 10000000189.333334 {0: [1, 3, 4, 5, 2], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 6], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 32]} 
dagC19.txt 1234x1.txt 0.05 20 0.6935483870967742 True 0.7 195.75 {0: [1, 3, 4, 11, 30, 6], 1: [7, 8, 9, 10, 13, 14, 16, 2, 5, 0], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 33, 34, 15, 17], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12, 35, 32]} 
dagC19.txt 1234x1.txt 0.07 20 0.6774193548387096 True 0.7 191.33333333333334 {0: [1, 2, 3, 0, 23], 1: [6, 7, 8, 11, 12, 14, 15, 16, 17, 4, 29, 9], 2: [18, 20, 21, 22, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 5, 10, 13], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 35, 19]} 
dagC19.txt 1234x1.txt 0.1 20 0.6774193548387096 True 0.7 192.66666666666666 {0: [0, 3, 2, 1], 1: [6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 4, 24, 28], 2: [18, 19, 20, 21, 22, 23, 25, 26, 27, 29, 30, 31, 33, 34, 5, 32, 10], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12, 35]} 
dagC19.txt 1234x1.txt 0.05 50 0.6989247311827957 True 0.7 189.0 {0: [1, 2, 3, 4, 5], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 22], 2: [18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 0], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12]} 
dagC19.txt 1234x1.txt 0.07 50 0.6989247311827957 True 0.7 191.5 {0: [1, 2, 3, 32, 0], 1: [7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 29, 4], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 33, 34, 5, 35], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12, 6]} 
dagC19.txt 1234x1.txt 0.1 50 0.6881720430107527 True 0.7 190.33333333333334 {0: [1, 2, 3, 4, 24], 1: [6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 0], 2: [18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 5], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12]} 
dagC19.txt 1234x1.txt 0.05 100 0.6881720430107527 True 0.7 188.5 {0: [1, 4, 21, 29, 3], 1: [6, 7, 8, 10, 11, 12, 13, 14, 17, 2, 5, 16], 2: [18, 20, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 0, 9, 15], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 19]} 
dagC19.txt 1234x1.txt 0.07 100 0.6881720430107527 True 0.7 193.5 {0: [1, 2, 3, 4, 11], 1: [6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 5], 2: [18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 0], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 21]} 
dagC19.txt 1234x1.txt 0.1 100 0.6881720430107527 True 0.7 191.75 {0: [0, 1, 3, 4, 2], 1: [6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 26, 13], 2: [18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 33, 34, 5, 32], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 12, 35]} 
dagC19.txt 1234x1.txt 0.05 20 0.7365591397849462 True 0.8 190.0 {0: [0, 1, 2, 4, 5, 15], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 27], 2: [18, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 3], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 19]} 
dagC19.txt 1234x1.txt 0.07 20 0.7258064516129032 True 0.8 191.0 {0: [1, 2, 3, 4, 0], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 24], 2: [18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 5], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 17]} 
dagC19.txt 1234x1.txt 0.1 20 0.7580645161290323 True 0.8 191.0 {0: [0, 1, 2, 4, 5], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 30], 2: [18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 3], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 23]} 
dagC19.txt 1234x1.txt 0.05 50 0.7419354838709677 True 0.8 188.75 {0: [2, 3, 4, 5, 1], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 21], 2: [18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 0], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 15]} 
dagC19.txt 1234x1.txt 0.07 50 0.7150537634408602 True 0.8 188.5 {0: [0, 2, 3, 5, 12], 1: [7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 1, 4], 2: [18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 6, 20], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 19]} 
dagC19.txt 1234x1.txt 0.1 50 0.7096774193548387 True 0.8 190.0 {0: [1, 3, 4, 5, 29], 1: [6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 2, 23], 2: [18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 15, 0], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 13]} 
dagC19.txt 1234x1.txt 0.05 100 0.7634408602150538 True 0.8 189.33333333333334 {0: [0, 1, 2, 3, 4, 6], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 25], 2: [18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 5], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 35]} 
dagC19.txt 1234x1.txt 0.07 100 0.7795698924731183 True 0.8 189.0 {0: [2, 3, 4, 5, 1], 1: [6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0], 2: [18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 8], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 20]} 
dagC19.txt 1234x1.txt 0.1 100 0.7741935483870968 True 0.8 189.5 {0: [0, 1, 2, 4, 5, 8], 1: [6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 27], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 33, 34, 35, 3], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 32]} 
dagC19.txt 1234x1.txt 0.05 20 0.7580645161290323 True 0.5 10000000191.25 {0: [0, 2, 4, 5, 3], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 33], 2: [18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 34, 35, 1], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 30]} 
dagC19.txt 1234x1.txt 0.07 20 0.7580645161290323 True 0.5 10000000188.666666 {0: [0, 1, 2, 3, 4, 6], 1: [7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 30], 2: [18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 5], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 19]} 
dagC19.txt 1234x1.txt 0.1 20 0.7473118279569892 True 0.5 10000000188.75 {0: [0, 1, 2, 4, 5, 32], 1: [6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 22], 2: [18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 3], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 15]} 
dagC19.txt 1234x1.txt 0.05 50 0.7526881720430108 True 0.5 10000000189.666666 {0: [1, 2, 3, 5, 8], 1: [6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 0], 2: [18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 4], 3: [36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 19]} 
